kind,group,title,source,output,lines,chars,dimensions,concepts,sha1
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER I,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\15_CHAPTER I.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\15_CHAPTER I_知识体系分析.md,91,11058,材料媒介与形式语言；方法过程与研究范式；人物机构与案例网络；设计本体与问题域,,dfe4f93403fb71766dd8b987250a82904cc307a5
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER L,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\16_CHAPTER L.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\16_CHAPTER L_知识体系分析.md,19,1365,设计本体与问题域；材料媒介与形式语言；历史语境与社会机制；方法过程与研究范式,,bd9b72885826d3c6070d69b7c5ed4a07cc76ee35
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER III.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\17_CHAPTER III.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\17_CHAPTER III_知识体系分析.md,27,1823,材料媒介与形式语言；方法过程与研究范式；人物机构与案例网络,,a8f4fabde83c7de138c211b28880c9cdab5c2bbb
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER I.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\18_CHAPTER I.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\18_CHAPTER I_知识体系分析.md,59,5819,历史语境与社会机制；材料媒介与形式语言；设计本体与问题域；技术思维与制造逻辑,,4018bd4213a36b1f973750c7438c31db1b1296d7
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER III.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\19_CHAPTER III.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\19_CHAPTER III_知识体系分析.md,13,764,方法过程与研究范式；设计本体与问题域；人物机构与案例网络；材料媒介与形式语言,,506fbe6d386ed859aded97f9121ce092bdc99161
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER IV.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\20_CHAPTER IV.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\20_CHAPTER IV_知识体系分析.md,83,6326,材料媒介与形式语言；设计本体与问题域；人物机构与案例网络；技术思维与制造逻辑,符号系统,3583932b737fd7c1936c1dffd591701fd99c6175
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER IL,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\21_CHAPTER IL.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\21_CHAPTER IL_知识体系分析.md,177,18966,设计本体与问题域；材料媒介与形式语言；技术思维与制造逻辑；人物机构与案例网络,符号系统；研究范式,a8fd49fa6b9486af16bcefedde6e540ca4ed8b95
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER L,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\22_CHAPTER L.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\22_CHAPTER L_知识体系分析.md,19,1155,材料媒介与形式语言；技术思维与制造逻辑；方法过程与研究范式；人物机构与案例网络,,c7036ff7c7417e0d5cfb660665a4a0cf020ac174
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER II.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\23_CHAPTER II.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\23_CHAPTER II_知识体系分析.md,11,1614,人物机构与案例网络；设计本体与问题域,,bd7c43aa61443801eda74c3ea1237023875a2125
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER III,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\24_CHAPTER III.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\24_CHAPTER III_知识体系分析.md,31,2446,设计本体与问题域；材料媒介与形式语言；人物机构与案例网络；历史语境与社会机制,符号系统,3e33ac35cb24c0525d0d5b9d69baac6455a45c59
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER IV.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\25_CHAPTER IV.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\25_CHAPTER IV_知识体系分析.md,263,15804,材料媒介与形式语言；设计本体与问题域；历史语境与社会机制；方法过程与研究范式,符号系统,695d35eb243b8f259642c4e07fd749a336a178af
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER L,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\26_CHAPTER L.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\26_CHAPTER L_知识体系分析.md,29,2309,设计本体与问题域；人物机构与案例网络；历史语境与社会机制；材料媒介与形式语言,,31dfc58bcc375451f9882866cad269d03a2163be
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER II,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\27_CHAPTER II.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\27_CHAPTER II_知识体系分析.md,187,15511,人物机构与案例网络；设计本体与问题域；方法过程与研究范式；材料媒介与形式语言,符号系统；研究范式,4d987919dee547e74d06d7388745e90aa19235aa
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER I.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\28_CHAPTER I.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\28_CHAPTER I_知识体系分析.md,37,5377,人物机构与案例网络；材料媒介与形式语言；设计本体与问题域；历史语境与社会机制,符号系统,d931f08f35280af79abdc9fe3608a96d72ed58fd
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER III,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\29_CHAPTER III.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\29_CHAPTER III_知识体系分析.md,63,5791,人物机构与案例网络；材料媒介与形式语言；设计本体与问题域；历史语境与社会机制,符号系统；研究范式,46a74fb87c852ec5f39aab765188a3aae888422d
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER L,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\30_CHAPTER L.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\30_CHAPTER L_知识体系分析.md,39,3600,人物机构与案例网络；设计本体与问题域,,1678ea7a8db4d29221535b1618e3ffaec6bb77e9
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER IL,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\31_CHAPTER IL.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\31_CHAPTER IL_知识体系分析.md,79,6537,设计本体与问题域；材料媒介与形式语言；人物机构与案例网络,符号系统,8a28bcb4bc4e00271cbafa11e3055bac38ad4818
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER III,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\32_CHAPTER III.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\32_CHAPTER III_知识体系分析.md,33,5026,材料媒介与形式语言；人物机构与案例网络；设计本体与问题域；历史语境与社会机制,,51078804cbb92dfd0956728c13b8dfcaaacea75b
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER IV.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\33_CHAPTER IV.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\33_CHAPTER IV_知识体系分析.md,93,8639,设计本体与问题域；人物机构与案例网络；材料媒介与形式语言；历史语境与社会机制,符号系统,8210cc624ab3bb13531542b6fab4b23d5c7f57b0
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER VI.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\34_CHAPTER VI.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\34_CHAPTER VI_知识体系分析.md,521,42498,材料媒介与形式语言；设计本体与问题域；人物机构与案例网络；历史语境与社会机制,符号系统,2c54b39fd5ab4f98a3766425cf44f63f0fd958fe
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER II,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\35_CHAPTER II.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\35_CHAPTER II_知识体系分析.md,421,30732,设计本体与问题域；人物机构与案例网络；材料媒介与形式语言；方法过程与研究范式,,9e76121b3a7fd10c7cd3e8b4df1f978def2406cb
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER II,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\36_CHAPTER II.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\36_CHAPTER II_知识体系分析.md,25,2740,设计本体与问题域；材料媒介与形式语言,,577355e67e03a267b392cbf04b1d769b4da6a96f
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER III,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\37_CHAPTER III.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\37_CHAPTER III_知识体系分析.md,507,24731,材料媒介与形式语言；设计本体与问题域；人物机构与案例网络；历史语境与社会机制,,39600edec8bc8bcb031dfa465ae66925afdc0eed
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER IV.,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\38_CHAPTER IV.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\38_CHAPTER IV_知识体系分析.md,98,6182,材料媒介与形式语言；设计本体与问题域；人物机构与案例网络；历史语境与社会机制,符号系统,9913bda35328c63a924dc2263a0f55636eee985b
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER L,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\39_CHAPTER L.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\39_CHAPTER L_知识体系分析.md,67,4702,材料媒介与形式语言；人物机构与案例网络；设计本体与问题域；方法过程与研究范式,,ca01595d356c1e912135f5a308b11f2df0ca807a
书籍章节,251_The Principles of Harmony and Contrast of Colors And Their A,CHAPTER II,C:\Users\lenovo\Documents\Codex\2026-05-29\书籍专著\_章节拆分\251_The Principles of Harmony and Contrast of Colors And Their A\40_CHAPTER II.md,C:\Users\lenovo\Documents\Codex\2026-05-29\层级知识体系分析输出\书籍专著章节\251_The Principles of Harmony and Contrast of Colors And Their A\40_CHAPTER II_知识体系分析.md,15,1037,人物机构与案例网络；设计本体与问题域；材料媒介与形式语言,符号系统,e367680c45c28e2398dfde1d2c481241f71abd82
